GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0006534	P	cysteine metabolic process	6	1482	24	37767	0.00078	0.019	// A0A0D3CYU3 // A0A0D3D118 // A0A0D3EHY9 // A0A0D3CVB1 // A0A0D3CYE3 // A0A0D3CV63 
GO:0009863	P	salicylic acid mediated signaling pathway	8	1482	45	37767	0.00079	0.019	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3CYS6 // A0A0D3AZ69 // A0A0D3CVH6 // A0A0D3AZA5 // A0A0D3CZY7 
GO:0051187	P	cofactor catabolic process	8	1482	45	37767	0.00079	0.019	// A0A0D3AYU8 // A0A0D3CZ29 // A0A0D3CTY8 // A0A0D3CUP1 // A0A0D3AZA6 // A0A0D3CYA3 // A0A0D3CXF8 // A0A0D3EHX1 
GO:0009862	P	systemic acquired resistance, salicylic acid mediated signaling pathway	6	1482	25	37767	0.00094	0.022	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3AZ69 // A0A0D3CVH6 // A0A0D3AZA5 
GO:0010162	P	seed dormancy	5	1482	16	37767	0.00094	0.022	// A0A0D3EIG4 // A0A0D3CWY7 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3C252 
GO:0022611	P	dormancy process	5	1482	16	37767	0.00094	0.022	// A0A0D3EIG4 // A0A0D3CWY7 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3C252 
GO:0051186	P	cofactor metabolic process	25	1482	308	37767	0.00096	0.023	// A0A0D3AYU8 // A0A0D3CZD3 // A0A0D3CXF8 // A0A0D3AZB0 // A0A0D3CZN7 // A0A0D3CY24 // A0A0D3CZH6 // A0A0D3AYS3 // A0A0D3CV41 // A0A0D3CV60 // A0A0D3CYA3 // A0A0D3D164 // A0A0D3CYR2 // A0A0D3CXV0 // A0A0D3CXE2 // A0A0D3EI43 // A0A0D3AZA6 // A0A0D3EHX1 // A0A0D3C247 // A0A0D3D1B1 // A0A0D3D117 // A0A0D3CZ29 // A0A0D3CTY8 // A0A0D3CUP1 // A0A0D3C2V5 
GO:0032268	P	regulation of cellular protein metabolic process	8	1482	47	37767	0.001	0.024	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3D118 // A0A0D3C2Q1 // A0A0D3C1X4 // A0A0D3AZ69 // A0A0D3CYB1 
GO:0045454	P	cell redox homeostasis	10	1482	72	37767	0.001	0.024	// A0A0D3D1E1 // A0A0D3CTW3 // A0A0D3CVF2 // A0A0D3CXK2 // A0A0D3D116 // A0A0D3CUQ5 // A0A0D3D186 // A0A0D3CU43 // A0A0D3EHY7 // A0A0D3CZF5 
GO:0006631	P	fatty acid metabolic process	20	1482	225	37767	0.0011	0.025	// A0A0D3CY23 // A0A0D3CY65 // A0A0D3CXV0 // A0A0D3CWT0 // A0A0D3D0S0 // A0A0D3CUA3 // A0A0D3CZC6 // A0A0D3D1D7 // A0A0D3CXY3 // A0A0D3CWE6 // A0A0D3C216 // A0A0D3CZS8 // A0A0D3CVH2 // A0A0D3CXD2 // A0A0D3CZY0 // A0A0D3C275 // A0A0D3CTQ8 // A0A0D3C2V5 // A0A0D3CWK8 // A0A0D3CZW8 
GO:0010053	P	root epidermal cell differentiation	9	1482	60	37767	0.0011	0.026	// A0A0D3CXV0 // A0A0D3CY36 // A0A0D3AYX2 // A0A0D3C205 // A0A0D3C278 // A0A0D3EI65 // A0A0D3D1T5 // A0A0D3D1M1 // A0A0D3CZX4 
GO:0006220	P	pyrimidine nucleotide metabolic process	5	1482	17	37767	0.0012	0.027	// A0A0D3D1R6 // A0A0D3CZY8 // A0A0D3CTT3 // A0A0D3CZ64 // A0A0D3CVL4 
GO:0007059	P	chromosome segregation	6	1482	27	37767	0.0013	0.03	// A0A0D3EIG5 // A0A0D3AYL4 // A0A0D3CW40 // A0A0D3EHX9 // A0A0D3EHY3 // A0A0D3C2A7 
GO:0048869	P	cellular developmental process	36	1482	520	37767	0.0013	0.03	// A0A0D3EID7 // A0A0D3EIF8 // A0A0D3AYY4 // A0A0D3D1M1 // A0A0D3CTX6 // A0A0D3CYS3 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3CXD0 // A0A0D3CVT4 // A0A0D3C278 // A0A0D3D1T5 // A0A0D3CTQ8 // A0A0D3CY63 // A0A0D3AYH2 // A0A0D3CY01 // A0A0D3CYZ7 // A0A0D3D106 // A0A0D3CWD0 // A0A0D3CZ94 // A0A0D3C2D8 // A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3CYJ9 // A0A0D3AYR9 // A0A0D3EI65 // A0A0D3CY75 // A0A0D3CZX4 // A0A0D3D1R6 // A0A0D3CVY7 // A0A0D3CV31 // A0A0D3D119 // A0A0D3CY36 // A0A0D3AYX2 // A0A0D3C205 // A0A0D3C2V6 
GO:0009696	P	salicylic acid metabolic process	5	1482	18	37767	0.0015	0.032	// A0A0D3CVH6 // A0A0D3D0S5 // A0A0D3CYS6 // A0A0D3AZ69 // A0A0D3D109 
GO:0010431	P	seed maturation	5	1482	18	37767	0.0015	0.032	// A0A0D3EIG4 // A0A0D3CWY7 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3C252 
GO:0030154	P	cell differentiation	27	1482	355	37767	0.0015	0.033	// A0A0D3EID7 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3CTX6 // A0A0D3CYS3 // A0A0D3D1R6 // A0A0D3CVI4 // A0A0D3CXD0 // A0A0D3CVT4 // A0A0D3C278 // A0A0D3D1T5 // A0A0D3CTQ8 // A0A0D3CY01 // A0A0D3CWD0 // A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3CYJ9 // A0A0D3AYR9 // A0A0D3EI65 // A0A0D3CY75 // A0A0D3CZX4 // A0A0D3CV31 // A0A0D3D119 // A0A0D3CY36 // A0A0D3AYX2 // A0A0D3C205 // A0A0D3C2V6 
GO:0006098	P	pentose-phosphate shunt	6	1482	28	37767	0.0016	0.034	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3CZD3 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CZN7 
GO:0006306	P	DNA methylation	7	1482	39	37767	0.0016	0.035	// A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3CY75 // A0A0D3CZ98 // A0A0D3EHY5 // A0A0D3D0T0 // A0A0D3CZ96 
GO:0006305	P	DNA alkylation	7	1482	39	37767	0.0016	0.035	// A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3CY75 // A0A0D3CZ98 // A0A0D3EHY5 // A0A0D3D0T0 // A0A0D3CZ96 
GO:0006644	P	phospholipid metabolic process	13	1482	121	37767	0.0017	0.037	// A0A0D3CXV0 // A0A0D3CXA1 // A0A0D3D1Q9 // A0A0D3D1B1 // A0A0D3D1M3 // A0A0D3CVJ2 // A0A0D3CXY2 // A0A0D3AYM2 // A0A0D3CY79 // A0A0D3CW62 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CZW9 
GO:0005996	P	monosaccharide metabolic process	16	1482	168	37767	0.0017	0.037	// A0A0D3CYR2 // A0A0D3CXV0 // A0A0D3D1B1 // A0A0D3CVJ2 // A0A0D3CZD3 // A0A0D3CVS9 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3EI43 // A0A0D3CYE3 // A0A0D3CWE6 // A0A0D3CUT1 // A0A0D3EHX1 // A0A0D3AYT7 // A0A0D3CTR7 // A0A0D3CZN7 
GO:0006740	P	NADPH regeneration	6	1482	29	37767	0.0018	0.038	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3CZD3 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CZN7 
GO:0010054	P	trichoblast differentiation	8	1482	52	37767	0.0018	0.038	// A0A0D3CXV0 // A0A0D3D1M1 // A0A0D3AYX2 // A0A0D3C205 // A0A0D3C278 // A0A0D3EI65 // A0A0D3D1T5 // A0A0D3CZX4 
GO:0052542	P	callose deposition during defense response	5	1482	19	37767	0.0018	0.038	// A0A0D3EI65 // A0A0D3CVH6 // A0A0D3D1D9 // A0A0D3D1J7 // A0A0D3CYC9 
GO:0019220	P	regulation of phosphate metabolic process	8	1482	52	37767	0.0018	0.038	// A0A0D3AYK7 // A0A0D3C250 // A0A0D3D119 // A0A0D3D0S5 // A0A0D3C2Q1 // A0A0D3D118 // A0A0D3CV00 // A0A0D3AZ69 
GO:0051174	P	regulation of phosphorus metabolic process	8	1482	52	37767	0.0018	0.038	// A0A0D3AYK7 // A0A0D3C250 // A0A0D3D119 // A0A0D3D0S5 // A0A0D3C2Q1 // A0A0D3D118 // A0A0D3CV00 // A0A0D3AZ69 
GO:0007243	P	protein kinase cascade	5	1482	19	37767	0.0018	0.038	// A0A0D3CVH6 // A0A0D3D0S5 // A0A0D3D119 // A0A0D3C250 // A0A0D3AZA5 
GO:0010467	P	gene expression	192	1482	3962	37767	0.0018	0.038	// A0A0D3CXN1 // A0A0D3D1S3 // A0A0D3CZD5 // A0A0D3CZD3 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3AYQ6 // A0A0D3EI57 // A0A0D3AYQ8 // A0A0D3EIB8 // A0A0D3CY72 // A0A0D3D1V4 // A0A0D3CYK5 // A0A0D3CUZ7 // A0A0D3CV29 // A0A0D3CUD3 // A0A0D3CY75 // A0A0D3CZ02 // A0A0D3CXP3 // A0A0D3D120 // A0A0D3CZT6 // A0A0D3AYP8 // A0A0D3CZT3 // A0A0D3CYR3 // A0A0D3CVA2 // A0A0D3CXA4 // A0A0D3CXV4 // A0A0D3C2Q1 // A0A0D3C1X4 // A0A0D3CTV4 // A0A0D3EIA7 // A0A0D3AYP3 // A0A0D3CWW8 // A0A0D3CZ93 // A0A0D3CXI1 // A0A0D3CXI0 // A0A0D3CUG8 // A0A0D3CV31 // A0A0D3EIB7 // A0A0D3D1F7 // A0A0D3C248 // A0A0D3CX87 // A0A0D3CYB1 // A0A0D3D0R7 // A0A0D3D138 // A0A0D3D0R5 // A0A0D3CTY4 // A0A0D3C2S5 // A0A0D3CWX9 // A0A0D3CUN2 // A0A0D3CVV5 // A0A0D3D1T5 // A0A0D3D1T6 // A0A0D3CXF9 // A0A0D3CTW9 // A0A0D3CZ52 // A0A0D3EI30 // A0A0D3CYZ8 // A0A0D3C251 // A0A0D3C250 // A0A0D3EI34 // A0A0D3CW25 // A0A0D3CXN0 // A0A0D3CX94 // A0A0D3D1G4 // A0A0D3CW22 // A0A0D3CW76 // A0A0D3CU51 // A0A0D3D1Q5 // A0A0D3CYE8 // A0A0D3CVW8 // A0A0D3DJD3 // A0A0D3EIG8 // A0A0D3CUI9 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3EIG1 // A0A0D3CZ60 // A0A0D3CWL1 // A0A0D3CZ64 // A0A0D3CZC5 // A0A0D3CUP2 // A0A0D3CYW2 // A0A0D3D197 // A0A0D3CUA4 // A0A0D3EI24 // A0A0D3D119 // A0A0D3EI29 // A0A0D3CW19 // A0A0D3AYG2 // A0A0D3C2C2 // A0A0D3AYG4 // A0A0D3AYG5 // A0A0D3AYG9 // A0A0D3CUY3 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3AZ69 // A0A0D3CXD5 // A0A0D3CWK5 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3AZB1 // A0A0D3CVI9 // A0A0D3AZB5 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CZH3 // A0A0D3CZH0 // A0A0D3C249 // A0A0D3CY04 // A0A0D3D0W5 // A0A0D3AYN2 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3AZ74 // A0A0D3AZ76 // A0A0D3EIE6 // A0A0D3AYL4 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3CVQ2 // A0A0D3D1S5 // A0A0D3CYN5 // A0A0D3CTR9 // A0A0D3CYN3 // A0A0D3CWJ3 // A0A0D3EI01 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3CV71 // A0A0D3CZ09 // A0A0D3D1B9 // A0A0D3D0V7 // A0A0D3CVA9 // A0A0D3CVA5 // A0A0D3D1Z7 // A0A0D3CVA7 // A0A0D3AYE8 // A0A0D3CXU4 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CWR7 // A0A0D3CXB3 // A0A0D3AYK8 // A0A0D3EHY9 // A0A0D3CZB6 // A0A0D3CYR0 // A0A0D3CZB0 // A0A0D3CZB1 // A0A0D3CZB2 // A0A0D3CTS1 // A0A0D3CVZ1 // A0A0D3CTS3 // A0A0D3EI72 // A0A0D3CZB9 // A0A0D3AYS0 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3D1C0 // A0A0D3CXJ0 // A0A0D3EHY5 // A0A0D3C217 // A0A0D3CVB0 // A0A0D3CZ98 // A0A0D3CUZ1 // A0A0D3CXR9 // A0A0D3B5V2 // A0A0D3D141 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3D0S5 // A0A0D3D1H2 // A0A0D3D0S1 // A0A0D3D1H8 // A0A0D3C1Y0 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3CUT8 // A0A0D3AYR9 // A0A0D3CX26 // A0A0D3CUT0 // A0A0D3CY51 // A0A0D3CUE1 // A0A0D3CXK9 // A0A0D3D0T0 // A0A0D3AYZ4 // A0A0D3D151 // A0A0D3AYH2 // A0A0D3CZS3 // A0A0D3CZA5 // A0A0D3AYZ8 
GO:0019222	P	regulation of metabolic process	115	1482	2210	37767	0.0019	0.04	// A0A0D3D1S3 // A0A0D3C1X4 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3AYQ6 // A0A0D3EIB8 // A0A0D3CY72 // A0A0D3D1V4 // A0A0D3CY75 // A0A0D3CXP3 // A0A0D3CZT6 // A0A0D3CYR3 // A0A0D3CXV0 // A0A0D3CYR0 // A0A0D3C2Q1 // A0A0D3CTV4 // A0A0D3CWW8 // A0A0D3CZ93 // A0A0D3AYP8 // A0A0D3CUG8 // A0A0D3CV31 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CYB1 // A0A0D3CWX9 // A0A0D3CUN2 // A0A0D3CVV5 // A0A0D3CXN0 // A0A0D3D1T6 // A0A0D3EI30 // A0A0D3C250 // A0A0D3EI34 // A0A0D3D1G3 // A0A0D3CXN1 // A0A0D3D106 // A0A0D3CW22 // A0A0D3CU51 // A0A0D3AYH2 // A0A0D3CVW8 // A0A0D3DJD3 // A0A0D3C2S5 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CVH6 // A0A0D3CZ64 // A0A0D3CZC5 // A0A0D3CVA7 // A0A0D3D119 // A0A0D3D118 // A0A0D3EI29 // A0A0D3C2C2 // A0A0D3AZ86 // A0A0D3AYG4 // A0A0D3AYG5 // A0A0D3D0T0 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3AZ69 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3CY01 // A0A0D3CZH3 // A0A0D3CZH0 // A0A0D3CY04 // A0A0D3D0W5 // A0A0D3AZ74 // A0A0D3AZ76 // A0A0D3EIE6 // A0A0D3AYL4 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3CUR1 // A0A0D3CVQ2 // A0A0D3D1S5 // A0A0D3CTR9 // A0A0D3CWJ3 // A0A0D3CX45 // A0A0D3CZ09 // A0A0D3D0V7 // A0A0D3CVA5 // A0A0D3CYW2 // A0A0D3AYE8 // A0A0D3CVA2 // A0A0D3EID7 // A0A0D3AYK7 // A0A0D3EHY9 // A0A0D3C2N2 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3CVZ1 // A0A0D3EI72 // A0A0D3CZ15 // A0A0D3CXJ0 // A0A0D3EHY5 // A0A0D3CV00 // A0A0D3CUZ7 // A0A0D3CZ98 // A0A0D3B5V2 // A0A0D3D141 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3D0S5 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3AYR9 // A0A0D3CX26 // A0A0D3CUT0 // A0A0D3CY51 // A0A0D3CZ29 // A0A0D3AYZ4 // A0A0D3D151 // A0A0D3CZS3 // A0A0D3AYZ8 
GO:0006304	P	DNA modification	7	1482	41	37767	0.002	0.041	// A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3CY75 // A0A0D3CZ98 // A0A0D3EHY5 // A0A0D3D0T0 // A0A0D3CZ96 
GO:0043413	P	macromolecule glycosylation	9	1482	66	37767	0.002	0.041	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3CXD1 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3EI97 // A0A0D3C266 // A0A0D3CZT1 
GO:0006486	P	protein amino acid glycosylation	9	1482	66	37767	0.002	0.041	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3CXD1 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3EI97 // A0A0D3C266 // A0A0D3CZT1 
GO:0070085	P	glycosylation	9	1482	66	37767	0.002	0.041	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3CXD1 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3EI97 // A0A0D3C266 // A0A0D3CZT1 
GO:0009101	P	glycoprotein biosynthetic process	9	1482	66	37767	0.002	0.041	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3D148 // A0A0D3CXD1 // A0A0D3CWC9 // A0A0D3CXZ2 // A0A0D3EI97 // A0A0D3C266 // A0A0D3CZT1 
GO:0005982	P	starch metabolic process	7	1482	41	37767	0.002	0.041	// A0A0D3CZP4 // A0A0D3D1B1 // A0A0D3CZE5 // A0A0D3AZA2 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CWB1 
GO:0009933	P	meristem structural organization	8	1482	53	37767	0.002	0.041	// A0A0D3CXW1 // A0A0D3D1B3 // A0A0D3C205 // A0A0D3D0Z5 // A0A0D3CWM0 // A0A0D3CY75 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0048583	P	regulation of response to stimulus	17	1482	188	37767	0.0021	0.042	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3C223 // A0A0D3CYS6 // A0A0D3C1X2 // A0A0D3CVH6 // A0A0D3D1D3 // A0A0D3EHY9 // A0A0D3C2N2 // A0A0D3D1R2 // A0A0D3CYC9 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3AZ69 // A0A0D3CZY7 // A0A0D3CZG2 
GO:0051049	P	regulation of transport	5	1482	20	37767	0.0022	0.042	// A0A0D3CY01 // A0A0D3CXV0 // A0A0D3C1X2 // A0A0D3D0R1 // A0A0D3D1D3 
GO:0007049	P	cell cycle	22	1482	275	37767	0.0022	0.043	// A0A0D3D1M2 // A0A0D3CVI6 // A0A0D3D106 // A0A0D3EIB7 // A0A0D3EI57 // A0A0D3CVZ1 // A0A0D3EHY3 // A0A0D3D1E4 // A0A0D3CW40 // A0A0D3AYY4 // A0A0D3CV00 // A0A0D3CYE8 // A0A0D3CTX6 // A0A0D3AYL4 // A0A0D3EIG5 // A0A0D3EHX9 // A0A0D3AZA9 // A0A0D3CY75 // A0A0D3AZ86 // A0A0D3C2D8 // A0A0D3CZS7 // A0A0D3C2A7 
GO:0009743	P	response to carbohydrate stimulus	20	1482	240	37767	0.0022	0.043	// A0A0D3D108 // A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3CWY7 // A0A0D3CZM1 // A0A0D3D1J7 // A0A0D3CX95 // A0A0D3C1X2 // A0A0D3CVH6 // A0A0D3CY63 // A0A0D3AYE0 // A0A0D3CYC9 // A0A0D3AZA5 // A0A0D3CUQ1 // A0A0D3EI65 // A0A0D3EHX5 // A0A0D3CWM0 // A0A0D3CTR7 // A0A0D3C2D8 // A0A0D3CZW8 
GO:0009069	P	serine family amino acid metabolic process	8	1482	54	37767	0.0022	0.043	// A0A0D3CXV0 // A0A0D3CYU3 // A0A0D3D118 // A0A0D3CV63 // A0A0D3EHY9 // A0A0D3CVB1 // A0A0D3CYE3 // A0A0D3CZT9 
GO:0009734	P	auxin mediated signaling pathway	7	1482	42	37767	0.0023	0.045	// A0A0D3D1B3 // A0A0D3D1F7 // A0A0D3CW22 // A0A0D3AYZ4 // A0A0D3CY88 // A0A0D3CVA7 // A0A0D3CZR1 
GO:0019318	P	hexose metabolic process	13	1482	126	37767	0.0024	0.046	// A0A0D3CYR2 // A0A0D3CWE6 // A0A0D3D1B1 // A0A0D3CVJ2 // A0A0D3CZD3 // A0A0D3CVS9 // A0A0D3CVT0 // A0A0D3CVT1 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3AYT7 // A0A0D3CTR7 // A0A0D3CZN7 
GO:0019725	P	cellular homeostasis	16	1482	174	37767	0.0024	0.046	// A0A0D3EID7 // A0A0D3D1E1 // A0A0D3CZF5 // A0A0D3CVF2 // A0A0D3EIG9 // A0A0D3D116 // A0A0D3D118 // A0A0D3CU21 // A0A0D3CVH6 // A0A0D3CUQ5 // A0A0D3EHY7 // A0A0D3D186 // A0A0D3CXK2 // A0A0D3CU43 // A0A0D3CTW3 // A0A0D3CZN7 
GO:0048444	P	floral organ morphogenesis	6	1482	31	37767	0.0024	0.046	// A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3DJF9 // A0A0D3D1B3 // A0A0D3AYL4 // A0A0D3AZ86 
GO:0006366	P	transcription from RNA polymerase II promoter	5	1482	21	37767	0.0026	0.048	// A0A0D3D1Q5 // A0A0D3CVW8 // A0A0D3CY72 // A0A0D3EIB3 // A0A0D3CXX5 
GO:0070838	P	divalent metal ion transport	5	1482	21	37767	0.0026	0.048	// A0A0D3CX80 // A0A0D3D1T5 // A0A0D3EID7 // A0A0D3CZN7 // A0A0D3D118 
GO:0009156	P	ribonucleoside monophosphate biosynthetic process	5	1482	21	37767	0.0026	0.048	// A0A0D3CTX7 // A0A0D3CTT3 // A0A0D3D1U7 // A0A0D3CUD4 // A0A0D3CWP9 
GO:0006310	P	DNA recombination	8	1482	56	37767	0.0027	0.051	// A0A0D3CTX6 // A0A0D3CXC8 // A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3EIG5 // A0A0D3AZ99 // A0A0D3CYG6 // A0A0D3CY75 
GO:0006739	P	NADP metabolic process	6	1482	32	37767	0.0028	0.052	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3CZD3 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CZN7 
GO:0008037	P	cell recognition	6	1482	32	37767	0.0028	0.052	// A0A0D3AYW3 // A0A0D3EI38 // A0A0D3CY96 // A0A0D3CY95 // A0A0D3CY99 // A0A0D3CYG2 
GO:0048544	P	recognition of pollen	6	1482	32	37767	0.0028	0.052	// A0A0D3AYW3 // A0A0D3EI38 // A0A0D3CY96 // A0A0D3CY95 // A0A0D3CY99 // A0A0D3CYG2 
GO:0060255	P	regulation of macromolecule metabolic process	107	1482	2060	37767	0.0029	0.053	// A0A0D3D1S3 // A0A0D3C1X4 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3AYQ6 // A0A0D3EIB8 // A0A0D3CWW8 // A0A0D3D1V4 // A0A0D3CY75 // A0A0D3CXP3 // A0A0D3CZT6 // A0A0D3CYR3 // A0A0D3CYR0 // A0A0D3C2Q1 // A0A0D3CTV4 // A0A0D3CY72 // A0A0D3CZ93 // A0A0D3AYP8 // A0A0D3CUG8 // A0A0D3CV31 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CYB1 // A0A0D3CWX9 // A0A0D3CUN2 // A0A0D3CVV5 // A0A0D3D1T6 // A0A0D3EI30 // A0A0D3C250 // A0A0D3EI34 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3D106 // A0A0D3CW22 // A0A0D3CU51 // A0A0D3AYH2 // A0A0D3CVW8 // A0A0D3DJD3 // A0A0D3C2S5 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CZ64 // A0A0D3CZC5 // A0A0D3CVA7 // A0A0D3D119 // A0A0D3D118 // A0A0D3EI29 // A0A0D3C2C2 // A0A0D3AZ86 // A0A0D3AYG4 // A0A0D3AYG5 // A0A0D3D0T0 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3AZ69 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3CY01 // A0A0D3CZH3 // A0A0D3CZH0 // A0A0D3CY04 // A0A0D3D0W5 // A0A0D3AZ74 // A0A0D3AZ76 // A0A0D3EIE6 // A0A0D3AYL4 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3CVQ2 // A0A0D3D1S5 // A0A0D3CTR9 // A0A0D3CWJ3 // A0A0D3CX45 // A0A0D3CZ09 // A0A0D3D0V7 // A0A0D3CVA5 // A0A0D3CYW2 // A0A0D3AYE8 // A0A0D3CVA2 // A0A0D3EID7 // A0A0D3EHY9 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3CVZ1 // A0A0D3EI72 // A0A0D3CZ15 // A0A0D3CXJ0 // A0A0D3EHY5 // A0A0D3CUZ7 // A0A0D3CZ98 // A0A0D3B5V2 // A0A0D3D141 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3D0S5 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3AYR9 // A0A0D3CX26 // A0A0D3CUT0 // A0A0D3CY51 // A0A0D3AYZ4 // A0A0D3D151 // A0A0D3CZS3 // A0A0D3AYZ8 
GO:0000096	P	sulfur amino acid metabolic process	10	1482	84	37767	0.0029	0.053	// A0A0D3CYE6 // A0A0D3CXV0 // A0A0D3CYU3 // A0A0D3D118 // A0A0D3CUE7 // A0A0D3EHY9 // A0A0D3CVB1 // A0A0D3CYE3 // A0A0D3CV63 // A0A0D3CZT6 
GO:0030384	P	phosphoinositide metabolic process	7	1482	44	37767	0.0029	0.053	// A0A0D3D1Q9 // A0A0D3CXA1 // A0A0D3CVJ2 // A0A0D3AYM2 // A0A0D3CY79 // A0A0D3CW62 // A0A0D3CZW9 
GO:0009644	P	response to high light intensity	8	1482	57	37767	0.003	0.054	// A0A0D3CZR5 // A0A0D3CXV0 // A0A0D3D1K8 // A0A0D3C1X2 // A0A0D3CYP7 // A0A0D3D0X7 // A0A0D3D187 // A0A0D3CYE8 
GO:0048532	P	anatomical structure arrangement	8	1482	57	37767	0.003	0.054	// A0A0D3CXW1 // A0A0D3D1B3 // A0A0D3C205 // A0A0D3D0Z5 // A0A0D3CWM0 // A0A0D3CY75 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0019637	P	organophosphate metabolic process	13	1482	130	37767	0.0031	0.055	// A0A0D3CXV0 // A0A0D3CXA1 // A0A0D3D1Q9 // A0A0D3D1B1 // A0A0D3D1M3 // A0A0D3CVJ2 // A0A0D3CXY2 // A0A0D3AYM2 // A0A0D3CY79 // A0A0D3CW62 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3CZW9 
GO:0022607	P	cellular component assembly	21	1482	265	37767	0.0031	0.055	// A0A0D3D108 // A0A0D3AYH2 // A0A0D3CTX6 // A0A0D3CTZ6 // A0A0D3DJF1 // A0A0D3C2Q1 // A0A0D3CYZ7 // A0A0D3CZT3 // A0A0D3C2P6 // A0A0D3C1X4 // A0A0D3D106 // A0A0D3CY75 // A0A0D3CYB1 // A0A0D3CV39 // A0A0D3CWE6 // A0A0D3C220 // A0A0D3CV77 // A0A0D3D0R1 // A0A0D3CYV4 // A0A0D3CY63 // A0A0D3CZ94 
GO:0070646	P	protein modification by small protein removal	5	1482	22	37767	0.0031	0.055	// A0A0D3C2D6 // A0A0D3EIB3 // A0A0D3CVJ4 // A0A0D3EI34 // A0A0D3CY86 
